"","h0","sigma","beta","SE.h0","SE.sigma","SE.beta","N","SE.N","h0.nomem","sigma.nomem","SE.h0.nomem","SE.sigma.nomem","N.nomem","SE.N.nomem","n","true.tau","time.memory","time.no.memory"
"73",2.80734690434257,-1.3704078854301,2.64097438206676,0.196515670183287,0.0506618019812673,0.137111373252367,18.5391108602059,2.10543412162528,-0.0855316956927409,-1.23947245281361,0.100836986725513,0.101663573833803,22.8179129836256,3.60716505757919,15,10,1983.5482571125,31.6035969257355
"74",0.658420353391701,-1.72622795158946,2.84582512370267,0.135030214983023,0.0793497159590131,0.188877446243607,17.8225453617742,3.78371539314137,0.183308083457605,-1.57142363758174,0.108643270302677,0.090044006270583,17.4094617292063,3.6558472247918,10,10,61.0740790367126,22.1267609596252
"75",0.332153435160632,-1.48066855591056,3.18792973306027,0.107236098730178,0.088950202241703,0.205416840886303,21.239353257676,3.76391349090876,-0.115981418606747,-1.33824753211787,0.122249380839489,0.0999432200163672,20.870978982588,3.66586639302994,13,10,49.6544408798218,19.3014459609985
"76",1.78214079366575,-1.0848792753562,2.4107974748228,0.114670197777218,0.0453489692699833,0.103469737440269,18.7610946560559,1.81553965631651,-0.199019009078619,-1.24258638651576,0.0829739720695406,0.0866421430153741,24.7338239810138,3.7919524727859,16,10,98.8223879337311,30.1426520347595
"77",2.03265635224022,-1.355721615885,2.24217913305599,0.152823412006232,0.058852441605513,0.132329891815568,13.0162631806478,1.99795106484427,0.613446767704956,-1.29233062141488,0.138143069621377,0.0853022086797797,14.4063945801946,2.56264444884215,10,10,51.5130000114441,18.2966289520264
"78",2.31766690393791,-0.935647488928299,2.18126729866806,0.163080133096013,0.0467638381591429,0.120810659818998,16.1358145048279,1.11294381746042,0.428929870942688,-1.00544432991963,0.161143744634514,0.0910400335312452,19.1545571092594,2.37820907610932,15,10,89.5135469436646,23.1509869098663
"79",2.58187667913119,-1.41821787395129,2.54656910754107,0.251465219573322,0.077231958190181,0.147814063518376,11.5683354281503,1.83648110673274,0.194337835078935,-1.34725356618708,0.180459938884969,0.110566948206313,13.9706784218425,2.83770526280351,9,10,57.3364589214325,108.347943067551
"80",2.27787687415427,-0.759008001413281,2.35520056458566,0.187257341246314,0.057187231226185,0.156567263315049,9.34312630088895,0.600365781521815,0.515622555775642,-0.685591500734494,0.192005202792714,0.0939877922960273,10.004042509262,1.08091968194917,9,10,2.02985311501556,1.01588479306963
"81",2.7674676380106,-2.3764809935709,1.54770678546414,0.13780906031039,0.0545659074910831,0.103691003487906,20.3563131796355,4.61053754717222,-0.49230320020274,-1.32379795083783,0.182582857735188,0.136056464141966,16.7691469789299,3.48934420669385,10,50,11743.7591898441,2034.31278395653
"82",2.49428468910932,-1.93682458571259,1.52927249356707,0.0929486933051011,0.0401656232978864,0.0638943044712549,21.7640869773439,3.84451122771854,-0.571926993850381,-1.14272091214192,0.107823041185375,0.0943243660390342,20.0970600654352,3.4080708208324,13,50,5.41269723084238,1.0691561271747
"83",3.57146713643851,-2.53205679204349,2.38333645248156,0.223104432327752,0.0560363058183093,0.171223369380038,20.7596663109652,4.74053531320586,-0.737879725609368,-1.42202283122347,0.2581187688306,0.333909627978199,18.3018735801072,5.1617674773506,10,50,5601.59177398682,1076.2302980423
"84",3.00807237611361,-1.39027926517749,1.99336671029651,0.137108595990844,0.0360130054583826,0.111437700916324,13.5335058670084,1.77349423007202,-0.701758204464893,-1.25908059091901,0.12530680431537,0.12077417604926,18.3992550964381,3.6540962293447,11,50,1040.96640896797,20.4693491458893
"85",3.12429440011705,-2.44150211782761,1.73200694817351,0.112724284972384,0.0398596716648691,0.0812735477423276,24.5702613195096,5.0868147419488,-0.387853818640818,-1.40640133845803,0.11938969106773,0.0907352894313872,20.6871897501555,3.9522876529227,12,50,70.6460978984833,21.751060962677
"86",3.28769610343,-1.55762321187995,2.40921259915119,0.13755683440362,0.0330766672594104,0.097645850418517,19.626979969158,2.46940218256549,-0.840903309826804,-1.1861494159641,0.126088970597626,0.137495615494466,24.6852436597469,4.29240622522577,15,50,80.0348119735718,22.5740129947662
"87",3.21370902046571,-1.52069423758238,1.82441966178923,0.138984853465462,0.0466586541303416,0.116477222748042,12.9138156557136,1.95573605371497,0.36557227914877,-0.882173221584408,0.306835326728118,0.131311268768083,12.1550050139421,1.67176882207454,10,50,62.0393788814545,15.1275930404663
"88",2.98445733578667,-2.16934201404952,1.8007209531017,0.168267588435513,0.0489072549534275,0.113668682095674,18.0983578681093,3.83948555762885,-0.686726883257613,-1.50094953899633,0.211377004881686,0.148310051642131,18.9175524284271,4.2886300089155,10,50,67.0771548748016,13.5991861820221
"89",3.42807978485085,-1.64681286875235,2.32854488304641,0.128581653627043,0.0326307297019443,0.100510760560457,17.6162952270324,2.50996370973932,-0.715116323384515,-1.24348982322941,0.119427647515839,0.117612952579591,21.6139783398167,3.95428557218136,13,50,78.507786989212,26.2204179763794
"90",2.92335551442673,-2.21811504084797,1.7974287675336,0.1426033230005,0.0478407292018068,0.100784156917534,16.7474148489287,3.80733012598956,-0.311556986987308,-1.29269673872753,0.162069859209666,0.127657035218576,14.4859658213266,3.06309259223887,9,50,58.8771839141846,14.5018749237061
"91",3.59333112477374,-2.07653760360295,2.06084453550268,0.122240607982653,0.0325130772185838,0.0900112221283609,21.5540993339236,3.77478129782348,-0.539636201538179,-1.35685669080943,0.160900374251229,0.107147918332588,22.3255415453821,4.12083182588268,13,50,72.3186621665955,18.6008689403534
"92",2.35045693598007,-2.27178220091035,1.70905527094652,0.177812313256877,0.0642363596855368,0.107231091298262,23.9578201797159,4.91327674033527,-1.10547868009194,-1.09264236293528,0.211499321429651,0.159525837814212,19.6417725369504,3.76514753828502,12,50,56.4755091667175,15.6106140613556
"93",3.11730089670898,-3.03880740827918,2.35993107410066,0.166695214292939,0.0517423283163134,0.111251079850478,25.1364020169345,6.72848460726381,-0.389784117926725,-1.45871081235179,0.159699556034398,0.124798217785999,15.9421639858611,3.60705114477261,9,50,55.2395730018616,12.6946139335632
"94",3.25220159353692,-1.11273398453459,2.26665807687496,0.113693694759668,0.0284707570462694,0.100376859106539,11.9369374136763,1.01157859646346,-0.446919522430427,-1.34411975139218,0.127986683788022,0.10923069511971,18.5197693170878,3.67040432939747,11,50,93.466050863266,18.2547409534454
"95",3.07749374929119,-2.02404514148597,2.11827882160511,0.0972653422575797,0.0339244975373173,0.0670190569462349,21.7626873572596,3.84037121651335,-0.513394945370959,-1.44130302537582,0.113176658541761,0.114642881318708,23.229861438009,4.44240957076841,13,50,101.772233009338,24.4913768768311
"96",2.69608291854516,-1.83534601606681,1.78077460245594,0.10076872228314,0.0374839473823886,0.0855719073917951,14.1072947090122,2.83674245143282,-0.309940871656996,-1.55481331157949,0.102958946702811,0.106438148830187,16.5632972059513,3.8160937534262,9,50,66.8491740226746,18.4785349369049
"97",3.161136764597,-2.37772419733701,1.87424011170411,0.120066647522741,0.0361584639526811,0.108055060917844,21.7530545362292,4.62051492312666,-0.499369770970248,-1.31124861868586,0.143424020916569,0.100520047751419,18.3460773703176,3.61414176199022,11,50,69.3534622192383,19.107421875
"98",2.77340291124391,-2.48662958278046,1.88367188021803,0.117520757372119,0.039720840811924,0.0749720077449797,34.4265730944662,6.31398735444683,-0.66859557107037,-1.27698523014377,0.133924653683437,0.105396494012443,26.8763950044708,4.44016319063977,16,50,126.56485414505,37.6762189865112
"99",3.88741890650179,-1.73719913196456,2.33017053298518,0.120548575437669,0.0313986403383206,0.109323877943367,15.1310784378789,2.39246655311706,-0.162129147062476,-1.34078454775635,0.234435053021857,0.112438511056591,17.7885637654014,3.43299516655347,11,50,75.9217259883881,16.7622649669647
"100",3.11117093744321,-1.74682151101297,1.98101618949963,0.120106383624968,0.0403804751105369,0.0901375842968717,18.9341445574734,2.9543567869686,-0.484066808332177,-1.39510046888277,0.127723089538294,0.102171350156557,22.5872503326513,4.20086548525713,13,50,72.5719478130341,17.2565059661865
"101",3.89783344679691,-3.23903567430831,2.09682532319871,0.0989438891682569,0.0293846276628459,0.0786340594451139,35.1979697878057,8.25996114682877,-0.335044624358404,-1.7040840458513,0.15876559896074,0.123367591900886,23.9359672120345,5.02427620238545,12,100,85.2106699943542,25.9546999931335
"102",2.93202221327924,-2.16275863245839,1.26945627691322,0.0936972681140326,0.035441998065753,0.0838388901854368,21.7292352365502,4.20802627913133,-0.807419351032925,-1.0709927119099,0.136410998282254,0.102445446001214,18.5163638093572,3.27250602393949,12,100,85.4017510414124,18.3960947990417
"103",3.91832140600579,-3.25049269787195,2.04570313911142,0.13211554241957,0.039173867354671,0.103008480966469,23.5731483665933,6.78446800572258,0.586130050822063,-1.2518090571028,0.376510966540018,0.14871298542247,11.327464844072,2.22051343051899,8,100,53.1172199249268,10.5469229221344
"104",3.91862029741232,-2.35180495610957,2.20871272274482,0.0757023544218766,0.0291451251886942,0.0635803203780799,26.0093180033005,4.73358059714847,0.731317358650268,-0.828002335699275,0.209692548168634,0.0859559500766299,16.0905228916396,1.58615542456951,14,100,157.44366312027,17.9125230312347
"105",3.64314410734946,-2.04278120229918,1.80386352968564,0.108206888508026,0.0303361340079818,0.116325712957175,17.8724831056676,3.35047998230346,-0.722891079390033,-1.38252442406509,0.144304186842444,0.121258513975493,19.6770568527135,4.08436782289679,11,100,95.0727829933167,21.1391189098358
"106",4.05518428236228,-2.54069697665425,2.08408736185723,0.105473745928658,0.0307070312773855,0.0906587693032671,26.2330458837006,5.17823781275459,-0.795320209967411,-1.4481030525921,0.210838810984801,0.15137851413086,24.3385398257952,4.87131727346978,13,100,73.9806139469147,16.997083902359
"107",3.79686858587356,-1.4850128313395,2.03925942731331,0.0807467461469478,0.0252817471632854,0.0638566538100233,15.8883107440544,1.88539246988981,-0.680238788056761,-1.1912383649291,0.131179534432426,0.10809788122505,20.9302627499045,3.70624917939299,13,100,127.901176929474,18.9638230800629
"108",3.84762802296262,-2.66404141496349,2.17283977444446,0.134544568768367,0.0361647612674841,0.114596242198866,19.6065490040161,4.81413152598926,-0.71026342978022,-1.43434599886544,0.222421802676843,0.126765129085618,16.5063236063004,3.81810523688298,9,100,74.1593010425568,11.6632668972015
"109",3.92697025068584,-3.03196842255224,2.19097080651476,0.0798022404037566,0.0262233308601634,0.0617231333818396,34.0254962587156,7.42756643034886,-0.625454051983087,-1.56026732451549,0.119439485257702,0.10885002842218,25.1246181665465,4.99543457519034,13,100,117.134974002838,22.7405760288239
"110",3.93018769068176,-2.73934084211815,2.083058578735,0.127191493950684,0.0343888396695324,0.116355914969754,20.2541199396461,5.04067328389226,-0.594507606049973,-1.50004319625446,0.222308095521974,0.149152674911174,16.7789364135302,3.94281708372196,9,100,60.3580079078674,15.5313930511475
"111",3.6092331406846,-2.15889643624249,1.77972500448593,0.0752731555332363,0.0342154988061284,0.0766282691586037,12.081785322908,2.96735889057036,-0.672475660147557,-0.912112901860362,0.181258136223584,0.14920375886912,9.77570967718874,2.0962919690544,7,100,103.537276029587,10.6631531715393
"112",3.7909457609857,-2.40861143953187,2.01725131472662,0.139179603649485,0.0426593109760158,0.101298074347794,13.4651603169756,3.53359494584798,1.06022118264809,-0.939737155716866,0.403341682619722,0.144286957210722,8.18134056624207,1.20042745024284,7,100,53.6990389823914,6.73179721832275
"113",4.01811190582805,-3.16705419761953,2.17359589488872,0.113234749027736,0.0361328601925628,0.0926059781346927,16.7878295417059,5.50042859771775,-0.478819567717649,-1.47341359059788,0.285062745574337,0.164143759330799,10.8458759497685,3.04042640145321,6,100,54.9399058818817,10.332013130188
"114",4.14454212364734,-2.14400114654674,2.18270759848445,0.110862882071668,0.0280244648649694,0.0949381447786065,23.1622149250078,3.90302707604653,0.688280033973389,-0.896022494406351,0.365348933434234,0.129965527697382,16.5973500237534,1.82728696740796,14,100,142.652014970779,13.2557728290558
"115",3.98249190800833,-2.34967014668324,2.0929168994762,0.0897184268350851,0.0326595024154848,0.0753713027768239,20.3371735930089,4.16414346731226,-0.701554944974696,-1.7835908190827,0.154061246771037,0.153742075119887,24.1947677247997,5.65205957237551,11,100,136.67463684082,16.9848828315735
"116",4.01770824207547,-2.78970372770255,1.97401997917686,0.167080939496509,0.0492053030477553,0.141835821761498,11.4748467297006,3.86178466641143,0.352532082843198,-0.834753355906544,0.627319612814362,0.208784084471011,5.96338321867779,1.09614221168571,5,100,29.8408358097076,6.55421590805054
"117",3.58870654248946,-2.45855688347229,1.78450904273422,0.0962360741392325,0.0318558856828204,0.0738928602602547,23.973851312694,4.90048196802421,-0.447804382976058,-1.56119962407811,0.136844421883458,0.104388854818532,22.5953617827431,4.57386556990214,12,100,95.9946298599243,17.7205879688263
"118",3.92031506398555,-2.30721481708397,1.99038181553858,0.110100730552407,0.0372888912091225,0.0986795326401393,14.5513740093288,3.45899804034619,-0.989166659497263,-1.32024465139115,0.199912431293315,0.191360493198045,14.4618974845791,3.63651327210034,8,100,53.058650970459,11.1784081459045
"119",3.85945098059902,-3.40464560055962,1.96967468359203,0.187544246764196,0.050037621518686,0.16242185861697,19.1409996559321,6.4846364634041,-0.62456572600472,-2.85127777545628,0.296161647298623,0.289891800764363,24.1327730273634,9.42442283117233,6,100,35.5970361232758,9.1770670413971
"120",4.02141554646338,-2.85379351524082,2.08145457634254,0.134887326326344,0.037870535415764,0.112507135389886,23.6990952541173,5.70901670676448,-0.518989359325391,-1.56629640287646,0.229684531962559,0.164246884388779,19.0776246748321,4.32556243980466,10,100,60.2728819847107,14.0634920597076
"121",4.21868133053918,-2.32711076584104,2.09591717281316,0.137155317952157,0.0558607634143641,0.141553399901911,9.01938966391366,2.70182087871435,-0.100153143778462,-0.979384252522586,0.945121488593216,0.359705695275433,6.69525906561954,1.61606134773554,5,200,25.4823579788208,10.0142970085144
"122",4.14618120361218,-3.18132323579586,1.80519354687669,0.0876632953349475,0.0320541755629748,0.0864257302687218,22.3548679599618,6.34263646792404,-0.558000798083695,-1.82451333110575,0.209071857065905,0.144017720953181,17.5709159403666,4.70878042138679,8,200,79.6718728542328,11.4001040458679
"123",4.38823302628927,-2.84369053986225,2.24940193762834,0.0924415134748747,0.0282575909001523,0.0897344715194263,23.0306630494613,5.48532184343893,-0.737818966893841,-1.71700917338691,0.19904287013805,0.146730549658941,21.3604015407026,5.10528036315793,10,200,74.5161619186401,17.608952999115
"124",4.03395945982923,-3.26880647120169,2.04328593442725,0.102273773158332,0.0520485816236918,0.104354135086167,26.5663179439209,7.22829653160153,-0.780104644550303,-2.12329601074076,0.200904607260302,0.172080425523505,24.1051712149722,6.66513935781935,9,200,60.2683370113373,15.0579438209534
"125",4.00733507040806,-2.7826492237139,1.93703212523213,0.14185598350713,0.0541844815526479,0.130343287844782,16.0187330079116,4.55968745624026,-0.630975397733402,-1.49977803098686,0.314116842010576,0.213852222199105,13.1209342755334,3.54091514561981,7,200,39.4067318439484,9.90531706809998
"126",4.10230041655635,-3.31235601487947,2.07826142863065,0.129115484780107,0.0415647862498149,0.126970749046249,24.039956230063,6.95549427519326,-0.753134206342973,-1.85628073490651,0.21112610209539,0.184709397898868,18.4496484519264,5.11779004758638,8,200,69.2181439399719,18.9287259578705
"127",4.48722227612109,-2.23425174492313,2.25587360140296,0.084143133463912,0.0296993280083616,0.0918524904839616,16.9521976611834,3.44151267731004,-0.684015537413663,-1.16268824844833,0.237040639821729,0.165530550391287,15.8748931903785,3.28036384830265,10,200,76.9096221923828,16.1754128932953
"128",4.24658439657978,-3.44617754022304,2.04853944310269,0.0947846310902579,0.0317080813085268,0.0796676541599276,25.4221671627346,7.4474453526976,-0.500213227362104,-1.66784548062379,0.240927795359137,0.165219677426999,16.0433801667148,4.15185348289775,8,200,86.6292309761047,11.81968998909
"129",4.04909637599594,-3.33654427481008,1.79030213672812,0.0742968384431753,0.0311761695361251,0.0724399436237596,27.4643110148581,7.51561971927034,-0.816727170350711,-1.60390958925913,0.169608300050192,0.176937905344216,18.3482020245856,4.60429639834168,9,200,119.886695861816,13.3927080631256
"130",4.36336049180107,-3.42704486491235,2.01684834955243,0.100137116226965,0.10308126231143,0.128453299430323,25.0231061559722,7.39507071430794,-0.70700320978853,-1.83635722470631,0.48384402969964,0.18120934018728,18.1130897318282,5.13871969760763,8,200,46.9741098880768,9.27105212211609
"131",4.22980070560202,-3.3419618960722,2.17313423652463,0.117856994872103,0.0529459958055406,0.131062473697263,24.2047030824117,7.02760277902297,-0.318055638301913,-2.32773696068725,0.20594160034191,0.203544555767032,22.1473316760911,6.62631454251474,8,200,64.9926519393921,14.6260797977448
"132",4.02629481535462,-3.2740871909237,1.61709900413051,0.0710883240272859,0.0375980198474905,0.0709278330974635,41.4598635973463,9.05176295550975,-0.801964896168777,-1.56040732308883,0.150723993882806,0.154701271188595,27.8280618547544,5.59852602646571,14,200,114.204199790955,21.4169790744781
"133",4.34947926882411,-3.02656410110893,2.14485691476753,0.116177379295398,0.0392624610863433,0.133774287913502,22.8192621344136,5.9347123495927,1.34018179965333,-2.23985336766476,0.569439330159983,0.181624105731281,19.3708282924657,4.79453313133432,9,200,61.4762189388275,8.50765109062195
"134",4.34429753920753,-3.57829102895312,2.40163124596053,0.0934804417407374,0.0346968164716548,0.0783737075260126,23.5846202631152,7.4839269777005,-0.953157564787282,-1.99293537151933,0.243478746760731,0.217781208431315,18.025317289941,5.6028588881353,7,200,68.4157299995422,9.61046886444092
"135",4.24948607421014,-2.56079130921166,2.11579152861566,0.0912107208468321,0.0307256635341125,0.0810252196057084,18.1180271725279,4.29138836349939,-0.869792320971472,-1.70440167571373,0.189161725405305,0.174245330788785,19.5261519978903,5.00196997989782,9,200,84.3290588855743,16.2666990756989
"136",4.23137860586454,-3.51247791830909,2.00829934123794,0.0907453850639518,0.0307287518229639,0.0956360979878227,26.263206618361,7.75101671559566,-0.920814836647553,-1.71974430449455,0.228288758384764,0.18554704971764,17.6563306006886,4.8108911349991,8,200,63.1037268638611,11.1886730194092
"137",4.05650995911135,-3.23377188069422,1.35296790078926,0.116584567219595,0.0408915233879029,0.112420554912002,17.3595973504636,5.74299526783836,-1.23534707829812,-1.51557009636968,0.271830586160263,0.20688141322522,12.5793599491143,3.87639217272527,6,200,38.5497739315033,9.21527981758118
"138",4.34034863089549,-3.20018209831876,2.18759885566936,0.105176576783377,0.0352829662417085,0.100821663834949,13.9267754463374,4.99185027376301,-0.73145025609406,-1.41035622160779,0.197727494685497,0.206253839201407,9.08645273814796,2.85232383782433,5,200,55.6577169895172,7.2987220287323
"139",4.12998419254188,-2.66901775833947,2.04560218970851,0.08184101435352,0.0296031555023741,0.0810547348656134,23.5808322551467,5.20277687726309,-0.742665072624552,-1.57136520367811,0.185899133806487,0.150042927959413,21.780418260854,4.89286421657472,11,200,96.302169084549,24.0628960132599
"140",4.13072076217774,-2.75728451797395,2.00115306710498,0.106797304076681,0.0344496491965552,0.129750590658909,17.9315836389247,4.72676052267825,-0.506008315815776,-1.74718343813456,0.228226560419637,0.156916073005289,16.7360885419815,4.41427820595169,8,200,57.1607191562653,16.3338940143585
"141",4.63729969226745,-4.12230523507531,2.29917733629013,0.138516114856109,0.070381002861767,0.179950364269449,14.5990936972166,7.55005197607885,2.17314587682717,-3.55016341443589,1.87888755180585,0.538622805374571,12.3581642391645,6.53934178294216,3,500,18.9860329627991,2.73842287063599
"142",4.5594458219236,-2.78679048652452,2.00380072883021,0.118349986765684,0.0552587807136069,0.148301937543597,11.0741345363315,3.68024322648705,1.10264285139238,-2.03383690107643,0.585607608939862,0.213268480865377,9.92678191906047,3.18272564520936,5,500,32.5809390544891,4.61552119255066
"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
